StoreId,ProductSku,ProductName,ProductDescription,Pricing,DateTimestamp
BM_BM_Amazon Retail,BW_GUC_SHO_SIL_28_546,Gucci_Shorts,Gucci Shorts: Stay on-trend with our fashionable shorts collection.,798.43,09/29/2023 22:29:57
BM_BM_Amazon Retail,TW_NIK_LON_ORC_38_296,Nike_Long Sleeve,Nike Long Sleeve: Elevate your style with our fashionable long sleeves.,361.23,06/25/2023 07:17:52
BM_BM_Amazon Retail,FW_ADI_HIG_GRE_05_281,Adidas_High Heels,Adidas High Heels: Dress up your outfit with our stylish high heels.,178.81,04/23/2023 13:06:29
BM_BM_Amazon Retail,TW_REE_HOO_MAG_37_939,Reebok_Hoodie,Reebok Hoodie: Cozy up with our comfortable and stylish hoodies.,63.99,02/17/2023 06:29:23
BM_BM_Amazon Retail,TW_GUC_T-S_PUR_38_905,Gucci_T-Shirt,"Gucci T-Shirt: Versatile and stylish, perfect for any occasion.",664.35,02/07/2023 09:29:18
BM_BM_Amazon Retail,FW_PUM_BOO_AZU_07_548,Puma_Boot,Puma Boot: Step out in style with our fashionable boots.,955.16,08/23/2023 02:17:51
BM_BM_Amazon Retail,TW_REE_HOO_BLU_41_685,Reebok_Hoodie,Reebok Hoodie: Cozy up with our comfortable and stylish hoodies.,771.40,07/04/2023 18:03:24
BM_BM_Amazon Retail,FW_NIK_SAN_PUR_06_494,Nike_Sandals,Nike Sandals: Perfect for a day at the beach or a casual stroll.,750.17,05/15/2023 12:12:17
BM_BM_Amazon Retail,TW_REE_POL_MAG_41_873,Reebok_Polo,Reebok Polo: Perfect blend of comfort and sophistication.,589.49,02/14/2023 16:13:05
BM_BM_Amazon Retail,TW_NIK_TAN_VIO_43_139,Nike_Tank Top,Nike Tank Top: Ideal for warm weather and active lifestyles.,312.45,11/25/2022 09:14:06
BM_BM_Amazon Retail,TW_PUM_LON_SKY_37_912,Puma_Long Sleeve,Puma Long Sleeve: Stay warm and trendy with our long sleeve shirts.,622.95,07/11/2023 22:26:52
BM_BM_Amazon Retail,TW_GUC_T-S_SKY_37_095,Gucci_T-Shirt,Gucci T-Shirt: Classic and comfortable for everyday wear.,650.51,11/07/2023 01:52:22
BM_BM_Amazon Retail,BW_NIK_JEA_MAR_41_924,Nike_Jeans,Nike Jeans: Our signature jeans for a stylish look.,688.31,09/24/2023 09:15:35
BM_BM_Amazon Retail,TW_PUM_HOO_GRE_39_117,Puma_Hoodie,Puma Hoodie: Stay on-trend with our fashionable hoodie collection.,891.11,05/15/2023 07:26:33
BM_BM_Amazon Retail,BW_REE_JEA_OLI_40_410,Reebok_Jeans,Reebok Jeans: Classic and comfortable for everyday wear.,520.14,05/26/2023 13:57:56
BM_BM_Amazon Retail,TW_GUC_TAN_PIN_36_663,Gucci_Tank Top,Gucci Tank Top: Cool and comfortable tank tops for a laid-back style.,492.27,04/19/2023 17:51:44
BM_BM_Amazon Retail,BW_PUM_SHO_PUR_44_172,Puma_Shorts,Puma Shorts: Cool and comfortable shorts for a relaxed style.,131.64,01/07/2023 18:18:14
BM_BM_Amazon Retail,TW_REE_LON_WHI_36_669,Reebok_Long Sleeve,Reebok Long Sleeve: Elevate your style with our fashionable long sleeves.,544.00,08/16/2023 01:20:04
BM_BM_Amazon Retail,TW_NIK_HOO_MAR_39_440,Nike_Hoodie,Nike Hoodie: Stay on-trend with our fashionable hoodie collection.,990.41,02/27/2023 09:54:31
BM_BM_Amazon Retail,TW_GUC_POL_GRE_43_236,Gucci_Polo,Gucci Polo: Perfect blend of comfort and sophistication.,644.64,12/07/2022 15:05:51
BM_BM_Amazon Retail,TW_GUC_T-S_FUC_43_859,Gucci_T-Shirt,"Gucci T-Shirt: Versatile and stylish, perfect for any occasion.",855.31,11/17/2023 15:03:05
BM_BM_Amazon Retail,TW_ADI_HOO_BLA_42_368,Adidas_Hoodie,Adidas Hoodie: Cozy up with our comfortable and stylish hoodies.,688.53,01/01/2023 23:39:33
