StoreId,ProductSku,ProductName,ProductDescription,Pricing,DateTimestamp
AR_Misiones_Decathalon,TW_NIK_LON_LIM_38_117,Nike_Long Sleeve,Nike Long Sleeve: Elevate your style with our fashionable long sleeves.,900.68,04/22/2023 17:44:31
AR_Misiones_Decathalon,TW_REE_T-S_BLA_36_953,Reebok_T-Shirt,"Reebok T-Shirt: Versatile and stylish, perfect for any occasion.",250.42,04/26/2023 02:22:01
AR_Misiones_Decathalon,TW_ADI_T-S_OLI_44_179,Adidas_T-Shirt,"Adidas T-Shirt: Versatile and stylish, perfect for any occasion.",694.38,01/10/2023 23:22:04
AR_Misiones_Decathalon,TW_REE_POL_TEA_37_959,Reebok_Polo,Reebok Polo: Our polo shirts redefine casual elegance.,176.37,09/24/2023 11:35:17
AR_Misiones_Decathalon,FW_ADI_SNE_AZU_07_443,Adidas_Sneaker,Adidas Sneaker: Elevate your performance with our latest technology.,916.00,05/28/2023 14:39:50
AR_Misiones_Decathalon,BW_ADI_SHO_TAN_43_775,Adidas_Shorts,Adidas Shorts: Stay on-trend with our fashionable shorts collection.,236.17,07/28/2023 09:27:35
AR_Misiones_Decathalon,BW_ADI_SHO_LAV_33_120,Adidas_Shorts,Adidas Shorts: Cool and comfortable shorts for a relaxed style.,881.60,07/04/2023 15:26:07
AR_Misiones_Decathalon,FW_GUC_SNE_CYA_09_924,Gucci_Sneaker,Gucci Sneaker: Elevate your performance with our latest technology.,282.50,11/24/2022 11:33:01
AR_Misiones_Decathalon,TW_NIK_T-S_GRE_42_823,Nike_T-Shirt,Nike T-Shirt: Classic and comfortable for everyday wear.,781.20,09/21/2023 04:15:40
AR_Misiones_Decathalon,BW_NIK_JOG_BLA_38_322,Nike_Joggers,Nike Joggers: Stay on-trend with our fashionable joggers collection.,744.26,03/04/2023 15:18:59
AR_Misiones_Decathalon,BW_PUM_CHI_TUR_36_064,Puma_Chinos,Puma Chinos: Elevate your style with our fashionable chinos.,371.07,01/18/2023 23:51:56
AR_Misiones_Decathalon,FW_NIK_SNE_BLA_10_320,Nike_Sneaker,Nike Sneaker: Comfort and style combined for your active lifestyle.,787.94,06/25/2023 13:28:07
AR_Misiones_Decathalon,BW_PUM_JEA_WHI_42_597,Puma_Jeans,Puma Jeans: Our signature jeans for a stylish look.,794.58,03/02/2023 23:59:15
AR_Misiones_Decathalon,TW_REE_HOO_WHI_39_046,Reebok_Hoodie,Reebok Hoodie: Cozy up with our comfortable and stylish hoodies.,46.52,09/04/2023 22:40:59
AR_Misiones_Decathalon,BW_NIK_SHO_VIO_32_542,Nike_Shorts,Nike Shorts: Stay on-trend with our fashionable shorts collection.,890.22,01/11/2023 18:03:58
AR_Misiones_Decathalon,BW_GUC_SHO_AZU_41_375,Gucci_Shorts,Gucci Shorts: Ideal for warm weather and outdoor activities.,896.65,02/24/2023 04:17:48
AR_Misiones_Decathalon,BW_GUC_SHO_PUR_28_921,Gucci_Shorts,Gucci Shorts: Stay on-trend with our fashionable shorts collection.,594.57,02/18/2023 14:22:06
AR_Misiones_Decathalon,BW_REE_JOG_VIO_34_700,Reebok_Joggers,Reebok Joggers: Stay on-trend with our fashionable joggers collection.,768.06,01/23/2023 06:35:15
AR_Misiones_Decathalon,TW_PUM_TAN_ORA_43_561,Puma_Tank Top,Puma Tank Top: Ideal for warm weather and active lifestyles.,654.79,06/10/2023 15:27:06
