StoreId,ProductSku,ProductName,ProductDescription,Pricing,DateTimestamp
AR_Misiones_Decathalon,FW_GUC_SNE_ORC_05_139,Gucci_Sneaker,Gucci Sneaker: Comfort and style combined for your active lifestyle.,360.85,01/21/2023 03:51:25
AR_Misiones_Decathalon,TW_GUC_TAN_TEA_38_447,Gucci_Tank Top,Gucci Tank Top: Show off those muscles with our trendy tank tops.,707.44,04/16/2023 06:01:41
AR_Misiones_Decathalon,TW_NIK_TAN_GRE_44_736,Nike_Tank Top,Nike Tank Top: Show off those muscles with our trendy tank tops.,437.63,04/13/2023 12:45:54
AR_Misiones_Decathalon,BW_PUM_CHI_LAV_44_115,Puma_Chinos,Puma Chinos: Casual and cool for those laid-back days.,612.39,10/21/2023 05:35:49
AR_Misiones_Decathalon,TW_REE_TAN_CYA_38_395,Reebok_Tank Top,Reebok Tank Top: Ideal for warm weather and active lifestyles.,700.13,07/07/2023 18:59:32
AR_Misiones_Decathalon,FW_REE_SNE_IND_11_116,Reebok_Sneaker,Reebok Sneaker: Elevate your performance with our latest technology.,272.92,09/20/2023 19:59:18
AR_Misiones_Decathalon,TW_REE_POL_CYA_44_631,Reebok_Polo,Reebok Polo: Timeless polo design for a sporty yet refined look.,709.57,07/12/2023 09:18:11
AR_Misiones_Decathalon,TW_NIK_TAN_MAR_43_809,Nike_Tank Top,Nike Tank Top: Ideal for warm weather and active lifestyles.,512.71,08/07/2023 05:19:36
AR_Misiones_Decathalon,BW_PUM_JEA_SIL_39_632,Puma_Jeans,Puma Jeans: Classic and comfortable for everyday wear.,977.56,08/29/2023 10:54:39
AR_Misiones_Decathalon,FW_GUC_SAN_BLA_12_890,Gucci_Sandals,Gucci Sandals: Relax in our comfortable sandals.,550.51,10/01/2023 09:17:37
AR_Misiones_Decathalon,TW_ADI_HOO_SIL_41_448,Adidas_Hoodie,Adidas Hoodie: Stay on-trend with our fashionable hoodie collection.,811.91,08/21/2023 06:04:00
AR_Misiones_Decathalon,BW_PUM_SHO_MIN_41_804,Puma_Shorts,Puma Shorts: Cool and comfortable shorts for a relaxed style.,119.53,06/27/2023 01:25:53
AR_Misiones_Decathalon,FW_GUC_BOO_FUC_08_948,Gucci_Boot,Gucci Boot: Step out in style with our fashionable boots.,793.91,05/24/2023 20:10:53
AR_Misiones_Decathalon,BW_REE_JOG_LAV_38_876,Reebok_Joggers,Reebok Joggers: Cozy up with our comfortable and stylish joggers.,158.13,12/10/2022 22:52:14
AR_Misiones_Decathalon,TW_GUC_LON_ORA_36_240,Gucci_Long Sleeve,Gucci Long Sleeve: Elevate your style with our fashionable long sleeves.,253.51,09/13/2023 03:38:33
AR_Misiones_Decathalon,FW_REE_BOO_BLA_09_267,Reebok_Boot,Reebok Boot: All-weather boots crafted for durability and comfort.,655.96,02/13/2023 23:00:14
